Name,mdust,mdust_err_high,mdust_err_low,mdust_flag,tdust,tdust_err_high,tdust_err_low,tdust_flag,alpha,alpha_err_high,alpha_err_low,alpha_flag,wturn,wturn_err_high,wturn_err_low,wturn_flag,lir_total,lir_total_err_high,lir_total_err_low,lir_total_flag,lir_sf,lir_sf_err_high,lir_sf_err_low,lir_sf_flag,lir_agn,lir_agn_err_high,lir_agn_err_low,lir_agn_flag,agn_frac,agn_frac_high,agn_frac_low,agn_frac_flag,agn_frac_err_low,agn_frac_err_high
PG 1307+085,6.9275873944600006,0.39101713027999896,0.38603822752999939,0,32.031427625200003,6.8230113517999982,5.9435725536000028,0,1.8211356973599997,0.19593814544000021,0.12290932417999989,0,31.285377068300001,4.943311117600004,5.3060252213999988,0,11.4583657648,0.02305361730000044,0.024992661200000654,0,10.4877251591,0.1537781674000005,0.192167833600001,0,11.4084123251,0.036562002600000199,0.044954378599999956,0,0.89142441915399995,,,0,0.1,0.1
PG 1309+355,7.5972147528899994,0.16468072328000005,0.20066353531999948,0,28.766065237900001,2.5834140074000018,1.9591320152000016,0,2.09667496963,0.06739175689000021,0.062493457640000027,0,30.665067335300002,1.1820463685,1.4794245849000021,0,11.810418819600001,0.0069108700000004575,0.0091940718000014243,0,10.8793622709,0.046409231600000211,0.045413117600000774,0,11.7563489285,0.010881576100000956,0.01409725759999958,0,0.88270451401500005,,,0,0.1,0.1
PG 1310-108,6.8520390558699997,0.13704579401999961,0.1295252586300002,0,21.814328542800002,1.7476052895999956,1.9277266963000024,0,1.5788618516499999,0.076561260879999926,0.061670718720000073,0,39.842878914699995,2.6709356786000029,3.1595218756999941,0,10.3773582662,0.0073793435000002461,0.0097932872000008331,0,9.4102996452399985,0.090831017180001083,0.11956961037999747,0,10.3294477909,0.014486337400001048,0.019814614799999575,0,0.8924500616779999,,,0,0.1,0.1
PG 1322+659,7.74492133656,0.22841422570999992,0.17539662354000107,0,27.507596280100003,3.3179932079999972,3.8903447103000026,0,1.3775628629700003,0.10728852240999953,0.075631661650000126,0,52.760188921000001,13.347788386599994,10.860973906700004,0,11.499948591800001,0.013343505599999972,0.019240743400001037,0,10.9087572619,0.12098926540000043,0.17006138870000065,0,11.367692355699999,0.058054156100000753,0.067122601899997747,0,0.74236236064600003,,,0,0.1,0.1
PG 1341+258,7.5358354177899995,0.20634422104000105,0.20924156487000012,0,21.072034034800001,2.8127264341999982,2.3850688886000029,0,1.5542287880399999,0.079260182880000141,0.071666922489999729,0,54.5684625584,6.5345005241999985,6.8904155356000061,0,10.8346589568,0.01662843260000102,0.015334494899999385,0,10.006985243099999,0.12108154090000056,0.12543910301999972,0,10.765312186900001,0.029254380699999416,0.038223936800001468,0,0.85171354435000002,,,0,0.1,0.1
PG 1351+236,7.5904347859200003,0.032914747199998651,0.029209662780001366,0,26.002196331599997,0.51441234940000058,0.59106445769999993,0,1.4699243191299998,0.066567078910000133,0.066265358979999966,0,58.632799929099995,8.8591398732000002,7.9285967732999936,0,10.7723111942,0.0062950797000009828,0.0074908182000008594,0,10.6042937042,0.025451641500000122,0.029427310899999171,0,10.2783474752,0.055842277899998294,0.065612650600000322,0,0.32138026231,,,0,0.1,0.1
PG 1351+640,7.0131611566199998,0.042124955560000288,0.042402898149999757,0,42.051549678500002,0.91772107179999551,0.91880145319999684,0,2.9318239344000001,0.40974448180999978,0.27328988702000023,0,20.983147350899998,2.9878772766000026,2.9398868294999971,0,11.7114062779,0.019427292899999671,0.020687897300000202,0,11.2804921172,0.015036054800001253,0.018682774900000254,0,11.508676904200001,0.036849558899998414,0.036628201500001012,0,0.62551988913000001,,,0,0.1,0.1
PG 1352+183,5.6039057655100004,,,-1,,,,,1.2471374294399999,0.10499793987000006,0.083230882139999851,0,49.642435033100007,4.0486149942999887,10.086246166300008,0,11.179567208800002,,,-1,10.2663132555,,,-1,11.042755073699999,,,1,0.86087345238399993,,,1,,
PG 1354+213,7.56231244584,0.54791458854000119,0.56873199942000063,0,29.291256948099999,7.5062471824999975,6.9187333375999955,0,1.7846049058400002,0.12218840403999986,0.10182666571000043,0,39.476163754299996,6.5558038319000005,6.3572941317999963,0,11.809762964500001,0.020539383499999175,0.027075254400001469,0,10.963294423499999,0.1367666133000025,0.26722777929999886,0,11.745011019000001,0.049010960299998629,0.060496929500001073,0,0.85689333855000005,,,0,0.1,0.1
PG 1402+261,7.9425773518399989,0.24417067883000065,0.16356465716999846,0,27.298484702100001,3.8195965632000011,5.1406812897999998,0,1.1744408423200001,0.074788586779999777,0.062750640490000231,0,62.130775498399998,13.941459788000003,13.624004688799999,0,11.8380429504,0.0070148451999987316,0.0069605951000006883,0,11.069008639200002,0.20378480239999952,0.30244346100000286,0,11.756239581800001,0.048243304499999695,0.063119494100000395,0,0.82942353549199999,,,0,0.104129183696,0.1
PG 1404+226,8.0437930829499997,0.23351659111999901,0.19473348253000022,0,18.0928460666,2.2262644609999995,2.35241452,0,1.1001521124299998,0.087663305970000271,0.080985912809999672,0,68.384667398999994,13.506287356600012,13.595711352699993,0,10.822767971099999,0.017076864599999908,0.018944905899999753,0,10.1078150826,0.12770663090000056,0.12279620826000048,0,10.7284207274,0.038319143399998978,0.049008927099999156,0,0.80655350458000008,,,0,0.1,0.1
PG 1411+442,7.7516190720000004,0.094407909310000093,0.089059706289999596,0,22.7216439448,1.2368132144000015,1.4159850309999982,0,0.90812148912000001,0.085905116200000076,0.07446453064799996,0,46.321813090200003,6.1912204284999959,5.6653909716000044,0,11.285745161900001,0.0087069812999978069,0.0091063613000024191,0,10.4124719832,0.055388610999999699,0.077890968799998461,0,11.222827888699999,0.018498274600000641,0.017086561599999328,0,0.86591434224499997,,,0,0.1,0.1
PG 1415+451,7.6371798647200002,0.1363884282699992,0.11482554813000068,0,26.6001660692,1.7452602832999986,2.3682091256,0,1.2406817401600001,0.11732196467999989,0.092138772800000046,0,46.640005569499998,10.744831375500006,8.6787263824000007,0,11.307377088900001,0.012273994900001028,0.015090286700001343,0,10.708404053099999,0.071001862700001084,0.12103527449999874,0,11.179983379699999,0.046399502100001655,0.04116870239999848,0,0.74717627329400005,,,0,0.1,0.1
PG 1416-129,6.9013060458400002,0.58364429604000101,0.59379340268000025,0,28.038370741199998,9.2093438277000033,6.2574032294000013,0,1.64990239994,0.11949276033,0.077342936479999791,0,36.350394816600001,3.0098068328000025,4.9347073049000016,0,11.235591960799999,0.012894337900000608,0.014987907600000128,0,10.4569639818,,,-1,11.1313290745,,,1,0.82446125042999996,,,1,,
PG 1425+267,4.7104924303900004,,,-1,,,,,1.6045215292200001,0.077634446819999869,0.079685832300000037,0,55.033407650800001,4.8386088894000068,4.8281930129000017,0,12.064854631500001,,,-1,11.4350679277,,,-1,11.907732896700001,,,1,0.74925950858799995,,,1,,
PG 1426+015,7.0917743184699997,0.073556402079999472,0.076773935480000333,0,36.058706386700003,1.3411241802999925,1.3305123554000033,0,1.90046395005,0.29145594624999993,0.19330693067000015,0,26.761518158000001,5.0190799498000018,4.4471455897999981,0,11.412050474500001,0.014515747499999065,0.018645862499999666,0,10.957699123099999,0.023846413400001154,0.032338759599999989,0,11.221340917100001,0.037370231099998819,0.035943362100001153,0,0.64695841998899994,,,0,0.1,0.1
PG 1427+480,7.9418271159999998,0.50824312721000187,0.3842697020300001,0,23.314571933000003,5.8775359927999951,6.0457241959000037,0,1.7105261798500002,0.094153353989999911,0.074665352210000258,0,44.559063550299996,4.6279485515999994,6.1954890515999992,0,11.6824927542,0.017600161199998965,0.018556832399999834,0,11.046134898800002,,,-1,11.5443473394,,,1,0.76029513108400004,,,1,,
PG 1435-067,7.4680039377499998,0.00015082588999959512,0.00011102071999946617,0,23.000002709299999,8.4591700002079051e-05,6.5394899998238998e-05,0,2.1958224769700001,0.00010361878999942675,0.00011298911000023892,0,44.999987953599998,8.7547600003290427e-05,6.9661200001291945e-05,0,11.141046100599999,0.00010709940000097617,9.4955999998092011e-05,0,10.162159735099999,0.00016538440000068988,9.8867999998475398e-05,0,11.0928786753,0.00011339519999964409,0.00011220200000039426,0,0.89502255397699992,,,0,0.1,0.1
PG 1440+356,7.9271937158700005,0.057043942489999999,0.040215253430001319,0,27.150811215300003,0.95161736259999685,1.3329163843000025,0,1.5783616900499999,0.051717340549999991,0.047367143959999858,0,58.742504546199996,6.5578536696000072,5.00354894849999,0,11.483690962100001,0.0033659025999988046,0.0031224261000009079,0,11.0547906621,0.048805080199999296,0.079477097399999863,0,11.2806483928,0.042816725299999803,0.032420873299999542,0,0.62759888102200001,,,0,0.1,0.1
PG 1448+273,7.1557795464100007,0.083920049069998726,0.083291393110000556,0,27.2363942271,1.2907010549999995,1.2455161165999975,0,1.9226199970400002,0.087836798749999945,0.074021092830000468,0,37.141204191999996,2.9539205608000074,3.2881348507999988,0,10.922439961099998,0.0098230566000019337,0.011487104299998663,0,10.2934202041,0.048798643799999653,0.057198958299998992,0,10.8047430784,0.025730747299999024,0.026052094700000694,0,0.76421500380999996,,,0,0.1,0.1
PG 1501+106,6.1596493177199996,0.11644078944000036,0.1091582878799997,0,39.9244680957,2.339463888600001,2.582616021299998,0,2.4029164359399999,0.32032974559000005,0.1892557028199997,0,26.6563750983,3.7260765403000029,4.3771354215999985,0,10.895550950100001,0.015214889000001008,0.023941166300000205,0,10.2902613295,0.046306902899999614,0.070802484499999707,0,10.7706794768,0.039670485700000313,0.047152284699999214,0,0.75079764489099998,,,0,0.1,0.1
PG 1512+370,7.9925154527800002,0.6739148431199995,0.41609892021999961,0,24.9298872902,7.0637429490999999,8.0241935547000018,0,0.97866360469699998,0.10254628144299993,0.091652119562999901,0,40.430227827899998,7.9379521653999987,7.7390798357999984,0,12.059006939100001,0.022996087399999254,0.02532007160000127,0,11.300459247400001,,,-1,11.9560919839,,,1,0.82535326882799998,,,1,,
PG 1519+226,7.3552590920100007,0.29479004044999968,0.80427320147000092,0,28.118917383799999,5.8107728893000008,4.7901971989999979,0,1.6503418110600001,0.1648207666899999,0.13534861664999998,0,47.854679206499995,21.297516506500003,12.213542724999996,0,11.1491186243,0.022928077000001323,0.02283035610000006,0,10.599409402499999,0.15258615680000176,0.65207265438999862,0,11.008810586800001,0.11873851809999891,0.10611416529999929,0,0.71923073631199996,,,0,0.128058918953,0.218392367733
PG 1534+580,6.4170458590499999,0.090568969389999587,0.0930256795999993,0,28.303631369600001,1.4093185101999985,1.5183189340000034,0,1.97810799991,0.1307219674300002,0.091479899469999681,0,33.744235554699998,3.0065069981000079,3.7872147868999946,0,10.389100919600001,0.010577714900000146,0.016901220199999401,0,9.6492013587900001,0.055344939149998496,0.067298595550001394,0,10.302563515499999,0.022132779100001443,0.033251665099999883,0,0.818097087374,,,0,0.1,0.1
PG 1535+547,7.2099478728899991,0.25263058543000128,0.17694933806999913,0,17.862578457799998,2.0996152142000035,2.5940409536999969,0,0.85667566758499991,0.066161565071000017,0.058952444265999882,0,57.788055811599996,7.7944480544000143,7.952230807600003,0,10.3298450991,0.0093282920000010705,0.01060426139999926,0,9.4410011306699992,,,-1,10.2542790637,,,1,0.86801356112700001,,,1,,
PG 1543+489,8.213298460119999,0.093498740590002072,0.066652451479999542,0,38.957517295400002,1.6321193339999951,2.3119886669000067,0,1.1692556515299999,0.090316380740000257,0.06596723570999985,0,46.496926787,11.823821797700006,7.4398022194000006,0,12.567996804000002,0.0087141003999988698,0.0094593427000013719,0,12.281874589899999,0.049600959900001129,0.078484916799999027,0,12.251093662799999,0.072654313199999265,0.055287163699997421,0,0.48150674927699999,,,0,0.1,0.1
PG 1545+210,8.2163433083499999,0.74885855532000001,1.0640166425399986,0,17.896899413699998,7.7186629924000023,5.2053050481999978,0,1.5864238045200003,0.15964735517999973,0.11998510629000037,0,33.518340349600003,5.3612605700999936,5.8261177985000003,0,11.6612233694,0.030029824400001459,0.037069180299999616,0,10.6612233694,,,-1,11.615465878839325,,,1,0.9,,,1,,
PG 1552+085,6.6635011724900011,0.14558747884999956,0.15191254480000094,0,32.741408837100003,2.4360799780000022,2.2029009314000021,0,-0.108018900845,0.160637448692,0.094063627760999982,0,50.927517528000003,17.640226962600003,14.916209098500005,0,11.025551976300001,0.009063812099999069,0.0094469406000019518,0,10.283227719099999,0.048821823000000819,0.064032427999999086,0,10.939600903800001,0.016412243699999607,0.01799828699999928,0,0.81881828676000001,,,0,0.1,0.1
PG 1612+261,7.6508345731699992,0.090457953530000523,0.099550816009998044,0,31.744241303899997,1.3225694607000023,1.1434983350000003,0,0.91438821412400006,0.14445602544599989,0.10795806005100006,0,50.857881650000003,15.421627731899996,13.226464912399997,0,11.314047262200001,0.013827386399997366,0.0144219176,0,11.186903389000001,0.030364075899999676,0.032351486700001431,0,10.717526513899999,0.071578076000001545,0.085262617099999716,0,0.25324031981199996,,,0,0.1,0.1
PG 1613+658,8.4799002021199996,0.043163242849999506,0.032893230470000034,0,26.690986724499997,0.71588762500000058,0.90754359839999665,0,1.4739290029400001,0.051691197080000029,0.04608400409000013,0,56.372738831999996,5.8506781115000095,4.6815576461999981,0,11.963617288499998,0.00320322510000004,0.0028788407999993382,0,11.561315991800001,0.037284623699997965,0.050171637800000113,0,11.744629119900001,0.032531032999997933,0.028208852000000562,0,0.60379072018299995,,,0,0.1,0.1
PG 1617+175,4.3157187045600001,,,-1,,,,,0.79355636379299999,0.10134625189099999,0.080457686765999958,0,53.473776953000005,9.5284810886999978,11.112422021400008,0,11.103411403399999,,,-1,10.219998623099999,,,-1,11.008102724800001,,,1,0.86297282294,,,1,,
PG 1626+554,9.1649848029999994,0.098884676690000006,0.1580335146599996,0,10.496875079800001,0.79148402389999895,0.36181048960000162,0,0.54189068898199999,0.21055212054899997,0.13647104987700004,0,46.674945078999997,15.697097401600004,14.491782012000002,0,10.8198792535,0.027146251399999599,0.028912219699998687,0,9.8305865773699992,0.057920500530000751,0.057593187639998433,0,10.774441527899999,0.026727765500000444,0.032142166099998093,0,0.89721309302800001,,,0,0.1,0.1
PG 1700+518,8.7110431535499995,0.1235539046399996,0.116002375039999,0,25.684690134299998,2.3357597662000025,2.2257723146999986,0,1.9070366740200002,0.047466795119999849,0.046016681120000236,0,52.598895658400004,3.1924383501999927,3.6396740850000029,0,12.445146317400001,0.0049101592999996058,0.0046598114000016011,0,11.689071826700001,0.10801110969999961,0.11120414330000195,0,12.362181005999998,0.020626377600001078,0.030237060199999277,0,0.82507722022200003,,,0,0.1,0.1
PG 1704+608,8.1699049170800002,0.1444688154899989,0.1413900148299998,0,33.091258774899998,2.7424214461000034,2.9807669375999986,0,2.0066458033600001,0.0636687885499998,0.058411300539999989,0,32.885804421799996,2.5605354728999998,2.4753876111999951,0,12.547095130100001,0.0095783329999985511,0.010969165800000624,0,11.8136956699,0.082179134800000497,0.11535959339999913,0,12.459698596300001,0.02815651209999892,0.030687420800001419,0,0.81563685974199995,,,0,0.1,0.1
PG 2112+059,7.6700183597300002,0.44897984529000023,1.200186597160001,0,38.261555975900002,9.5003131551000024,6.6554561091000046,0,1.7799183170900001,0.14068751135999991,0.11222259455000017,0,24.847585997800003,3.2514017783999947,3.2996141848000029,0,12.895385938599999,0.012834027000000248,0.020853777099997473,0,12.022903701900001,,,-1,12.801451545599999,,,1,0.85975182135100003,,,1,,
PG 2130+099,7.6604265315699998,0.039716963200000066,0.039787027670000086,0,25.317915433400003,0.67989022769999963,0.72993571620000353,0,1.4534660906700001,0.059620349530000061,0.059752475230000046,0,46.824342113500002,2.3453263647999947,2.0207922304999997,0,11.367343941700002,0.0036754342999980594,0.003594081400001059,0,10.6039255089,0.035722290000000712,0.040873767300000807,0,11.285026244000001,0.010980532299999624,0.010440607800001445,0,0.82725035944100012,,,0,0.1,0.1
PG 2209+184,7.9265771032600005,0.065927557869999376,0.056891817840001302,0,19.877194783499998,0.66107781310000391,0.78367119740000035,0,0.43984761326800004,0.11868700267900001,0.097747313795000013,0,65.961712624699999,17.899260973300002,18.967826611299998,0,10.5208646668,0.016389191000000025,0.018094658599999036,0,10.236142965700001,0.039229610399999615,0.041988095000000669,0,10.2020585657,0.036609479400000922,0.043599898000000081,0,0.47965317991700002,,,0,0.1,0.1
PG 2214+139,7.49011209778,0.22991221919000004,0.11970460643000003,0,20.597426672400001,1.709715022000001,2.9926807245999996,0,0.90042996886899995,0.10109845237100001,0.093670733820999885,0,46.154338253399999,8.9172801255000067,7.1350119637999967,0,10.900928484000001,0.010618322099997357,0.012648176900000863,0,10.036099961,,,-1,10.817227582399999,,,1,0.85940558701000003,,,1,,
PG 2233+134,6.8467716883099996,0.85286324537000091,2.9507318893599996,0,36.759215873999999,14.954348899900005,12.741496647699996,0,1.9376938747999999,0.1447911686500003,0.092881344199999827,0,33.064711545900003,3.972444212900001,6.0223533789000037,0,12.076971468599998,0.018803055500002941,0.022957848499999045,0,11.465190236500002,,,-1,11.9214143848,,,1,0.74915150204699998,,,1,,
PG 2251+113,4.7395246326800002,,,-1,,,,,1.3212556984299999,0.088474636559999986,0.074008549059999762,0,42.412273539499999,4.8220751615000026,5.4988540975999953,0,12.0472277135,,,-1,11.284426252899999,,,-1,11.9242500603,,,1,0.81158992350600001,,,1,,
PG 2304+042,3.1378085915299998,,,-1,,,,,1.4433005252200002,0.1557845527899997,0.1126267966300003,0,45.638746188199995,7.0107789832000051,8.2591463005999941,0,9.9334218838600012,,,-1,9.1027658011000003,,,-1,9.7919994645300008,,,1,0.84610992004399999,,,1,,
PG 2308+098,4.4108176729200004,,,-1,,,,,1.10747316683,0.1252706964000001,0.10912235179800001,0,40.864838144799997,8.4429089634000007,8.2640653072999939,0,12.0229683801,,,-1,11.0229683801,,,-1,11.977210889539325,,,1,0.9,,,1,,
